ID,类型,类型枚举,子类型,装备部位,名称(简中),名称(繁中),名称(英文),名称(日文),名称(韩文),描述(简中),描述(繁中),描述(英文),简短描述(简中),买价,卖价,积分价,堆叠上限,职业限制,物品标记,技能ID,图标,排序分类,掉落率,Group,NameId,ItemTipId,属性:Str,属性:Dex,属性:Mind,属性:Con,属性:MaxHp,属性:MaxMp,属性:Defense,属性:Stamina,属性:Speed,属性:Move,属性:PhysicalAttack,属性:MagicAttack,属性:FireRes,属性:WaterRes,属性:AirRes,属性:EarthRes,属性:MindRes,属性:IgnoreResist,属性:PhysicalHitRatio,属性:MagicHitRatio,属性:AttackRange,属性:StaminaRatio,属性:MpCostRatio,属性:DodgeRatio,属性:AttackBackRatio,属性:CriticalRatio,属性:StealRatio,属性:ExpRatio,属性:GoldRatio,属性:PhysicalDR,属性:FireDR,属性:WaterDR,属性:AirDR,属性:EarthDR,属性:MindDR,属性:PhysicalRatio,属性:DefenseRatio,属性:AtkDamageRatio,属性:DefDamageRatio,属性:MaxHPRatio,属性:MaxMPRatio
239,道具,Item,ImportantProps,Head,剑之魂,劍之魂,Soul of the Sword,剣の魂,검의 혼,最珍贵的东西往往是看不见的,最珍貴的東西往往是看不見的,The most precious things are often unseen.,最珍贵的东西往往是看不见的,1,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_225",0,0,0,1416,12238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,道具,Item,ImportantProps,Head,福音之书,福音之書,Gospel,福音の書,복음의 서,据说读完能获得智慧，但没人能撑过第三页,據說讀完能獲得智慧，但沒人能撐過第三頁,"It is said that reading it grants wisdom, but no one has made it past the third page.",据说读完能获得智慧，但没人能撑过第三页,1,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_226",0,0,0,1418,12239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,道具,Item,ImportantProps,Head,圣水晶,聖水晶,Holy Crystal,聖なる水晶,성스러운 수정,进入命运神殿中枢的钥匙，希望里面不是又一道门#(此道具要放在仓库才能生效),進入命運神殿中樞的鑰匙，希望裡面不是又一道門#(此道具要放在倉庫才能生效),The key to the core of the Temple of Fate—hopefully there isn't just another door inside.#This Item must be placed in the Storage to take effect.,进入命运神殿中枢的钥匙，希望里面不是又一道门#(此道具要放在仓库才能生效),1,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_227",0,0,0,1420,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,装备,Equip,Bow,Weapon,雷欧纳德,雷歐納德,Leonard,レオナルド,레오나드,攻击力+12／命中:90%／攻击范围:2~3#职业限制:弓箭手,攻擊力+12／命中:90%／攻擊範圍:2~3#職業限制:弓箭手,ATK+12／HIT:90%／Attack Range:2~3#Class:Archer,攻击力+12／命中:90%／攻击范围:2~3#职业限制:弓箭手,200,100,0,999,BowMan|BowMaster|BowKing,,1055,"item_1,item_icon_043",0,0,0,0,12055,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,装备,Equip,Sword,Weapon,长刀,長刀,Greatblade,長刀,장도,攻击力+15／命中:96%#职业限制:剑士、魔剑士,攻擊力+15／命中:96%#職業限制:劍士、魔劍士,"ATK+15／HIT:96%#Class:Swordsman, Spellblade",攻击力+15／命中:96%#职业限制:剑士、魔剑士,200,100,0,999,SwordMan|SwordMaster|SwordKing|MagicSwordMan|DarkSwordMan|DarkBladePrincess,,2023,"item_1,item_icon_001",0,0,0,2584,12000,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,装备,Equip,Jewelry,Amulet1,护身符,護身符,Charm,お守り,호신부,防御力+2#护身符，承载着大人们的祝福与期望,防禦力+2#護身符，承載著大人們的祝福與期望,DEF+2#A charm bearing the blessings and hopes of the adults.,防御力+2#护身符，承载着大人们的祝福与期望,500,250,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,,2025,"item_3,item_icon_147",0,0,0,543,12158,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,道具,Item,ImportantProps,Head,求婚戒指,求婚戒指,Engagement ring,プロポーズの指輪,프로포즈 반지,爱情没有保固，戒指也不保证会戴上对方的手。,愛情沒有保固，戒指也不保證會戴上對方的手。,"Love has no warranty, and no ring is promised the hand it was meant for.",爱情没有保固，戒指也不保证会戴上对方的手。,0,0,0,999,,NotSell|NotDrop|NotUse,,"item_4,item_icon_149",0,0,0,2623,12506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,装备,Equip,Sword,Weapon,长刀,長刀,Greatblade,長刀,장도,雷欧纳德,雷歐納德,Leonard,雷欧纳德,0,0,0,1,SwordMan|SwordMaster|SwordKing|MagicSwordMan|DarkSwordMan|DarkBladePrincess,NotUse,1000,"item_1,item_icon_001",0,0,0,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,装备,Equip,Jewelry,Amulet1,皇家护符,皇家護符,Royal Charm,皇室のお守り,황실 부적,防御力+2#古老的护身符，似乎是很早以前从某位英雄流传下来的饰品。拉尔斯帝国王室一直都小心翼翼地保存着。#仅限缇娜使用,防禦力+2#古老的護身符，似乎是很早以前從某位英雄流傳下來的飾品。拉爾斯帝國王室一直都小心翼翼地保存著。#僅限緹娜使用,DEF+2#An ancient Charm said to have been passed down from a hero long ago. The royal family of the Lars Empire has preserved it with great care ever since.#Tina only.,防御力+2#古老的护身符，似乎是很早以前从某位英雄流传下来的饰品。拉尔斯帝国王室一直都小心翼翼地保存着。#仅限缇娜使用,0,0,0,1,Priest|PriestMaster|PriestPrincess,NotSell|NotDrop|NotUse,,"item_5,item_icon_237",0,0,0,12242,12241,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,道具,Item,ImportantProps,Head,染血的披风,染血的披風,Bloodstained Cloak,血に染まったマント,피로 물든 망토,<转职道具>染血的披风,<轉職道具>染血的披風,<Promotion Item>Bloodstained Cloak,<转职道具>染血的披风,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_239",0,0,0,12459,12449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,道具,Item,ImportantProps,Head,法兰克的日志,法蘭克的日誌,Frank's Journal,フランクの日誌,프란커의 일지,<转职道具>法兰克的日志,<轉職道具>法蘭克的日誌,<Promotion Item>Frank's Journal,<转职道具>法兰克的日志,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_235",0,0,0,12460,12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,道具,Item,ImportantProps,Head,巴格拉姆文档1,巴格拉姆文件1,Bagram Secret Documents I,バグラムの秘密文書1,파크라모의 비밀 문서 1,<重要道具>巴格拉姆的秘密文档1,<重要道具>巴格拉姆的秘密文件1,<Key Item>Bagram Secret Documents I,<重要道具>巴格拉姆的秘密文档1,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_234",0,0,0,12461,12451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,道具,Item,ImportantProps,Head,妖精王的研究笔记,妖精王的研究筆記,King of the Elves' Research Notes,エルフ王の研究ノート,요정왕의 연구 노트,<重要道具>妖精王的研究笔记,<重要道具>妖精王的研究筆記,<Key Item>King of the Elves' Research Notes,<重要道具>妖精王的研究笔记,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_236",0,0,0,12462,12452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,道具,Item,ImportantProps,Head,擎的戒指,擎的戒指,Qing's Ring,キンの指輪,경의 반지,<转职道具>擎的戒指,<轉職道具>擎的戒指,<Promotion Item>Qing's Ring,<转职道具>擎的戒指,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_238",0,0,0,12463,12453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,道具,Item,ImportantProps,Head,仿制的破坏神内核,仿製的破壞神核心,Replica Core of the God of Ruin,複製された破壊神のコア,파괴신 코어의 모조품,<转职道具>仿制的破坏神内核,<轉職道具>仿製的破壞神核心,<Promotion Item>Replica Core of the God of Ruin,<转职道具>仿制的破坏神内核,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_241",0,0,0,12464,12454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,道具,Item,ImportantProps,Head,漆黑的羽毛,漆黑的羽毛,Pitch Black Feather,漆黒の羽根,칠흑의 깃털,<转职道具>漆黑的羽毛,<轉職道具>漆黑的羽毛,<Promotion Item>Pitch Black Feather,<转职道具>漆黑的羽毛,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_240",0,0,0,12465,12455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,装备,Equip,Jewelry,Amulet1,漆黑的羽毛,漆黑的羽毛,Pitch Black Feather,漆黒の羽根,칠흑의 깃털,攻+20／魔击力+20%#移动力+1／射程+1#职业限制:翼战士,攻+20／魔擊力+20%#移動力+1／射程+1#職業限制:翼戰士,ATK+20／MATK+20%#MOV+1／Attack Range+1#Class:Winged Warrior,攻+20／魔击力+20%#移动力+1／射程+1#职业限制:翼战士,0,0,0,99,WingWarrior|WindWarrior|HolyWingAvatar,NotSell|NotDrop|NotUse,,"item_5,item_icon_240",0,0,0,12466,12456,0,0,0,0,0,0,0,0,0,1,20,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,道具,Item,ImportantProps,Head,妖精王的手札,妖精王的手札,King of the Elves' Notes,エルフ王の手記,요정왕의 수첩,<转职道具>妖精王的手札,<轉職道具>妖精王的手札,<Promotion Item>King of the Elves' Notes,<转职道具>妖精王的手札,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_236",0,0,0,12467,12457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,道具,Item,ImportantProps,Head,巴格拉姆文档2,巴格拉姆文件2,Bagram Secret Documents II,バグラムの秘密文書2,파크라모의 비밀 문서 2,<重要道具>巴格拉姆的秘密文档2,<重要道具>巴格拉姆的秘密文件2,<Key Item>Bagram Secret Documents II,<重要道具>巴格拉姆的秘密文档2,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_234",0,0,0,12468,12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,装备,Equip,Axe,Weapon,火元素,火元素,Fire Element,火エレメンタル,화염 원소,攻+120#火伤害15-25／降火抗5%,攻+120#火傷害15-25／降火抗5%,ATK+120#Fire DMG 15-25／Fire RES-5%,攻+120#火伤害15-25／降火抗5%,0,0,0,1,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MutantMonster|EvilMonster|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|MutantMonster|EvilMonster|DarkBladePrincess,NotUse,1093,"item_5,item_icon_229",0,0,0,12474,12492,0,0,0,0,0,0,0,0,0,0,120,0,100,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
259,装备,Equip,Axe,Weapon,风元素,風元素,Wind Element,風エレメンタル,바람 원소,攻+80#风伤害10-15／降风抗5%,攻+80#風傷害10-15／降風抗5%,ATK+80#Wind DMG 10-15／Wind RES-5%,攻+80#风伤害10-15／降风抗5%,0,0,0,1,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MutantMonster|EvilMonster|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|MutantMonster|EvilMonster|DarkBladePrincess,NotUse,1094,"item_5,item_icon_229",0,0,0,12475,12493,0,0,0,0,0,0,0,0,10,1,90,0,0,0,100,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
260,装备,Equip,Axe,Weapon,水元素,水元素,Water Element,水エレメンタル,물 원소,攻+75#自动回血／水伤害5-15／降水抗5%,攻+75#自動回血／水傷害5-15／降水抗5%,ATK+75#Auto HP Recovery／Water DMG 5-15／Water RES-5%,攻+75#自动回血／水伤害5-15／降水抗5%,0,0,0,1,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MutantMonster|EvilMonster|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|MutantMonster|EvilMonster|DarkBladePrincess,NotUse,1095|1096,"item_5,item_icon_229",0,0,0,12476,12494,0,0,0,0,0,0,0,0,0,0,70,0,-25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
261,装备,Equip,Axe,Weapon,土元素,土元素,Earth Element,土エレメンタル,대지 원소,攻+85#物理减伤50%／土伤害1-35／降土抗5%,攻+85#物理減傷50%／土傷害1-35／降土抗5%,ATK+85#Physical DMG Reduction+50%／Earth DMG 1-35／Earth RES-5%,攻+85#物理减伤50%／土伤害1-35／降土抗5%,0,0,0,1,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MutantMonster|EvilMonster|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|MutantMonster|EvilMonster|DarkBladePrincess,NotUse,1097,"item_5,item_icon_229",0,0,0,12477,12495,0,0,0,0,0,0,0,0,0,0,80,0,0,0,-25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0
262,装备,Equip,Sword,Weapon,魔将巨剑,魔將巨劍,Demon General Greatsword,魔将の大剣,마장 대검,攻+180#心灵伤害50-100／攻击范围:1~2,攻+180#心靈傷害50-100／攻擊範圍:1~2,ATK+180#Mind DMG 50-100／Attack Range: 1-2,攻+180#心灵伤害50-100／攻击范围:1~2,0,0,0,1,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MutantMonster|EvilMonster|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|MutantMonster|EvilMonster|DarkBladePrincess,NotUse,1098,"item_1,item_icon_009",0,0,0,12486,12496,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
263,装备,Equip,Sword,Weapon,魔骑士剑,魔騎士劍,Demon Knight Sword,魔騎士の剣,마기사의 검,攻+100#心灵伤害30-50,攻+100#心靈傷害30-50,ATK+100#Mind DMG 30-50,攻+100#心灵伤害30-50,0,0,0,1,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MutantMonster|EvilMonster|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|MutantMonster|EvilMonster|DarkBladePrincess,NotUse,1099,"item_1,item_icon_009",0,0,0,12487,12497,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
264,装备,Equip,Jewelry,Amulet1,皇家护符,皇家護符,Royal Charm,皇室のお守り,황실 부적,减伤10%／魔力+10%#觉醒了完整力量的皇家护符，只有尊贵的英雄后裔才可以使用。#仅限缇娜使用,減傷10%／魔力+10%#覺醒了完整力量的皇家護符，只有尊貴的英雄後裔才可以使用。#僅限緹娜使用,DMG Reduction+10%／MP+10%#The royal charm has awakened its full power. Only descendants of the heroic bloodline may wield it.#Tina only,减伤10%／魔力+10%#觉醒了完整力量的皇家护符，只有尊贵的英雄后裔才可以使用。#仅限缇娜使用,0,0,0,1,Priest|PriestMaster|PriestPrincess,NotSell|NotDrop|NotUse,,"item_5,item_icon_237",0,0,0,12242,12491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
265,装备,Equip,Sword,Weapon,钉头锤,釘頭錘,Spiked Mace,メイス,메이스,攻+38／命中:94%／魔击力+5%,攻+38／命中:94%／魔擊力+5%,ATK+38／ACC:94%／MATK+5%,攻+38／命中:94%／魔击力+5%,900,450,0,999,SwordMan|SwordMaster|SwordKing|MagicSwordMan|DarkSwordMan|DarkBladePrincess,NotUse,1052,"item_2,item_icon_054",0,0,0,2564,12498,0,0,0,0,0,0,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,装备,Equip,Sword,Weapon,钉头锤,釘頭錘,Spiked Mace,メイス,메이스,攻+104／命中:94%／魔击力+5%,攻+104／命中:94%／魔擊力+5%,ATK+104／ACC:94%／MATK+5%,攻+104／命中:94%／魔击力+5%,900,450,0,999,SwordMan|SwordMaster|SwordKing|MagicSwordMan|DarkSwordMan|DarkBladePrincess,NotUse,1052,"item_2,item_icon_054",0,0,0,2564,12499,0,0,0,0,0,0,0,0,0,0,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,装备,Equip,Jewelry,Amulet1,骑士团长徽章,騎士團長徽章,Knight Commander Emblem,騎士団長の紋章,기사단장 휘장,攻+3／防+6／敏捷+2#回气2倍#骑士团长的证明，第二骑士团是沃斯菲塔最强骑士团。#雷欧纳德专用，不可以脱下,攻+3／防+6／敏捷+2#回氣2倍#騎士團長的證明，第二騎士團是沃斯菲塔最強騎士團。#雷歐納德專用，不可以脫下,ATK+3／DEF+6／SPEED+2#SP Recovery x2#Proof of a Knight Commander. The Second Knight Order is the strongest knight order in Warsfetal.#Leonard only. Cannot be removed.,攻+3／防+6／敏捷+2#回气2倍#骑士团长的证明，第二骑士团是沃斯菲塔最强骑士团。#雷欧纳德专用，不可以脱下,0,9999,0,1,SwordMan,NotSell|NotDrop|NotUse|NotUnequip,,"item_4,item_icon_159",0,0,0,12500,12501,0,0,0,0,0,0,6,0,2,0,3,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,道具,Item,ImportantProps,Head,神秘小礼物,神秘小禮物,Mysterious Token,神秘的な贈り物,신비로운 깜짝 선물,神秘商人赠送的小礼物，听说是99999号客人才能获得的激稀有奖品。,神秘商人贈送的小禮物，聽說是99999號客人才能獲得的激稀有獎品。,"A small token bestowed by the mysterious merchant. Rumor has it that this exceedingly rare prize is reserved exclusively for their 99,999th patron.",神秘商人赠送的小礼物，听说是99999号客人才能获得的激稀有奖品。,0,0,0,1,,NotSell|NotDrop|NotUse,,"item_5,item_icon_268",0,0,0,12502,12503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,道具,Item,Item,Head,奥汀徽章,奧汀徽章,The Odin Insignia,オーディンの紋章,오딘의 휘장,一枚神秘徽章，其由来的古老与隐秘，甚至连那位流浪商人也一无所知。唯一的线索，便是其表面镌刻的一行古代符文，隐约显现着……“致未来的你”。,這是一個神秘的徽章，神秘到神秘商人都不知道他的來歷，只知道他上面的古文寫著…給未來的你。,"A enigmatic insignia shrouded in such deep mystery that even the wandering merchant knows nothing of its origins. The only clue lies within the ancient runes carved upon its surface, which faintly read: ""For your future self.""",一枚神秘徽章，其由来的古老与隐秘，甚至连那位流浪商人也一无所知。唯一的线索，便是其表面镌刻的一行古代符文，隐约显现着……“致未来的你”。,0,0,0,999,,NotSell|NotDrop|NotUse,,"item_5,item_icon_269",0,0,0,12504,12505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,装备,Equip,Axe,Weapon,???,???,???,？？？,???,攻击力+56／命中:99%／攻击范围:3,攻擊力+56／命中:99%／攻擊範圍:3,ATK+56／HIT:99%／Attack Range:3,攻击力+56／命中:99%／攻击范围:3,0,0,0,999,EvilMonster|EvilMonster,NotUse|NotUnequip,1100|11001,"item_5,item_icon_228",0,0,0,306,12049,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,装备,Equip,Sword,Weapon,妖刀・龙光,妖刀・龍光,Demon Katana: Ryuko,妖刀龍光,요도 룡광,攻击力+240／魔击力+30%／命中:95%#无视魔法抗性 +33%#每回合 -5% HP，额外 +5% MATK#职业限制:魔剑士,攻擊力+240／魔擊力+30%／命中率:95%#無視魔法抗性+33%#每回合-5%HP 額外+5% MATK#魔劍士專屬,ATK +240／MATK +30%／HIT:95%#Magic Pen. +33%#Loses 5% HP per turn to gain an extra +5% MATK #Class:Mage,攻击力+240／魔击力+30%／命中:95%#无视魔法抗性 +33%#每回合 -5% HP，额外 +5% MATK#职业限制:魔剑士,0,0,40,0,MagicSwordMan|DarkSwordMan|DarkBladePrincess,NotUse,1101|129,"item_6,item_icon_271",0,0,0,19669,19678,0,0,0,0,0,0,0,0,0,0,240,30,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,装备,Equip,Staff,Weapon,魔神器・幻空,魔神器・幻空,Abyssal Artifact: Genku,魔神器幻空,마신기 환공,魔击力 +100%／命中:95%#全属性抗性 -100% ／免疫全部负面状态 #移动施法／每回合 +10%HP#职业限制:魔法师,魔擊力+100%／命中率:95%#全抗-100% ／免疫異常狀態#移動施法／每回合+10%HP#法師專屬,MATK +100%／HIT:95%#All RES -100% ／Immune to all debuffs #Cast while moving ／Restores 10% HP per turn#Class:Mage,魔击力 +100%／命中:95%#全属性抗性 -100% ／免疫全部负面状态 #移动施法／每回合 +10%HP#职业限制:魔法师,0,0,50,0,Magician|ElfMan|ElfQueen,NotUse,1102|131|132|133,"item_6,item_icon_272",0,0,0,19670,19679,0,0,0,0,0,0,0,0,0,0,0,100,-100,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,装备,Equip,Dagger,Weapon,魔刀・哭殺,魔刀・哭殺,Cursed Dagger: Kusa,魔刀クサツ,마도 곡살,攻击力 +220／命中:92%#移动力 +2／HP +80／心抗 -100%#普通攻击命中时，随机附加【封魔】或【麻痹】状态#职业限制:盗贼,攻擊力+220／命中率:92%#移動力+2／生命+80／心抗-100%#普攻命中隨機帶封魔或麻痺#盜賊專屬,ATK +220／HIT:92% #MOV +2 ／HP +80 ／MND RES -100%#Basic attacks have a chance to randomly inflict [Silence] or [Paralysis] on hit.#Class:Thief,攻击力 +220／命中:92%#移动力 +2／HP +80／心抗 -100%#普通攻击命中时，随机附加【封魔】或【麻痹】状态#职业限制:盗贼,0,0,60,0,Thief|Assassin|ImperialAssassin,NotUse,1103|134,"item_6,item_icon_273",0,0,0,19671,19680,0,0,0,0,80,0,0,0,0,2,220,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,装备,Equip,Spear,Weapon,龍槍・空斬殺,龍槍・空斬殺,Dragon Lance: Skycleaver,竜槍空斬殺,용창 공참살,攻击力+255／命中:99%#额外风属性伤害 35~50#移动力 +1／射程 +1#职业限制:翼战士,攻擊力+255／命中率:99%#風屬傷害+35~50#移動力+1/射程+1#職業限制:翼戰士,ATK +255／HIT:99%#+35~50 Bonus Wind DMG#MOV +1／RNG +1#Class:Winged Warrior,攻击力+255／命中:99%#额外风属性伤害 35~50#移动力 +1／射程 +1#职业限制:翼战士,0,0,80,0,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1104,"item_6,item_icon_274",0,0,0,19672,19681,0,0,0,0,0,0,0,0,0,1,255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,装备,Equip,Spear,Weapon,死枪・奥汀,死槍・奧汀,Death Lance: Odin,冥槍オーディン,사창 오딘,攻击力+235／命中:95%#额外心智伤害 50~100#每回合扣除 10% MP，并转化为增加 10% MATK #职业限制:翼战士,攻擊力+235／命中率:95%#/心靈傷害+50~100#每回合-10%MP轉化成增加10%MATK#職業限制:翼戰士,ATK +235／HIT:95%#+50~100 Bonus Mind DMG#Consumes 10% MP per turn to convert into +10% MATK#Class:Winged Warrior,攻击力+235／命中:95%#额外心智伤害 50~100#每回合扣除 10% MP，并转化为增加 10% MATK #职业限制:翼战士,0,0,85,0,WingWarrior|WindWarrior|HolyWingAvatar,NotUse,1105|136,"item_6,item_icon_275",0,0,0,19673,19682,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
